id_code,type
58b523d7-c221-4409-902e-45b9ff7b28ac___JR_HL_8204,1
58f9bf4b-a4c3-4d1f-bef0-f7a1fbc14f26___JR_HL_8330,1
592b2a4c-326c-4fe3-a658-c4b97bd6c783___JR_HL_8217,1
594914b7-e892-4fab-834b-4c082d1cc07a___JR_HL_8092,1
594d63cf-a655-4d53-a5e4-d38857d91a67___JR_HL_7853,1
598dad0c-6cea-40e6-9b83-2e0473cebe9b___JR_HL_8051,1
59d51855-3e02-4082-817a-b62184efadc3___JR_HL_8849,1
5a17190b-714c-4f0e-bb00-65368f645e85___JR_HL_8374,1
5a204a79-b860-4364-a3c3-df8f67751eb8___JR_HL_8748,1
5a6ed509-461a-4ad4-bf52-fe967df0fc09___JR_HL_8598,1
5a8eff54-8e99-4fcc-a603-643391d4aa6e___JR_HL_8116,1
5a91d465-2042-46de-8940-dfde77038e60___JR_HL_8793,1
5aab6778-8eb7-4397-8912-0ef8a54d8c01___JR_HL_8046,1
5af6651e-818b-450b-b45a-008fce7096b3___JR_HL_5888,1
5af94784-1208-4c66-b95d-5743128bde63___JR_HL_7711,1
5b0924fb-73aa-4a83-b79c-cfbf60490e85___JR_HL_8010,1
5b415704-c5f6-4d94-9ab9-29340b7a3b8f___JR_HL_5971,1
5b6539ac-0d6d-401b-a862-fd47305b3fa3___JR_HL_8229,1
5bb2ecb4-acf6-464c-a62e-c76a110fe22c___JR_HL_8890,1
5bf67b4a-9506-4696-888e-d607a10d7cfb___JR_HL_8506,1
5c7dc582-9234-4b2b-88d8-0ece8dd19a80___JR_HL_8585,1
5c8400ba-6824-4c5d-ba27-c92d521c1117___JR_HL_7568,1
5cad2f55-2c15-4b55-b148-abac485b6757___JR_HL_8052,1
5d0dec6f-047f-4049-b9fb-0d3842d6a5cb___JR_HL_8530,1
5d306c3a-6006-4508-b575-f3f6b83859e7___JR_HL_7677,1
5d5bbf38-ae12-4229-b6cb-54f0d2583628___JR_HL_8797,1
5d8fc784-788a-4a21-94e3-a96623a400fc___JR_HL_7915,1
5d99044d-1316-4808-9580-770052a59c46___JR_HL_5876,1
5da604ea-a5d3-48d3-a182-0f6fc7919e64___JR_HL_8106,1
5dd09f16-7e45-45ed-804f-236f210c3e60___JR_HL_8289,1
5e1b5fa9-892b-4e60-91f9-4647d6d9574c___JR_HL_7633,1
5e23e898-736e-4b4a-adc8-4a6439e7d491___JR_HL_7801,1
5e276091-f62f-4eb4-9ba4-21e8892d2175___JR_HL_8101,1
5e455ad8-5451-4468-b6e7-f1fc3b189a4b___JR_HL_5881,1
5e80e275-c382-422e-9fea-b27afe385d9e___JR_HL_8394,1
5e8e45b8-d266-482d-87cf-88b2fd14f16a___JR_HL_7880,1
5e948d45-8b24-4177-9713-bad1403aa105___JR_HL_7762,1
5e986ace-0b0e-4d27-b28c-5836aa4aa7bd___JR_HL_7635,1
5ea016e4-284f-45ac-b9da-60d4ac5141e4___JR_HL_7987,1
5ea0d081-386e-4acf-9986-86112d1993ff___JR_HL_8373,1
5eb3b605-abc6-472a-a8bb-11c6533f2306___JR_HL_7840,1
5ee3b3d6-51d7-4106-a7be-c194dd0b762a___JR_HL_7656,1
5f11a48a-467f-4639-adcb-f7189c669a5f___JR_HL_8348,1
5f1f95af-30a1-4ae7-866b-ac6ef015eb4c___JR_HL_8328,1
5f4577b0-b161-4839-8556-cdbd49303e30___JR_HL_5941,1
5f6fca00-3b9a-4f8d-bc53-36ada4085c0a___JR_HL_5832,1
5f8ceca0-9d35-48cf-847a-c5d39a198321___JR_HL_8297,1
5f95cd89-5dfd-4b90-8f3a-7aa5a18020fa___JR_HL_8006,1
5fb4892e-0745-4492-b26c-74508c60cb28___JR_HL_7973,1
5ff1097d-5e9e-40bc-8987-ccf15d465d77___JR_HL_8081,1
5ff24f92-0f5c-4702-b467-e4010a88ae54___JR_HL_7560,1
60006156-5cb7-4bae-ad51-8e4a3401e298___JR_HL_7848,1
60e7a859-d177-4fcb-aec8-352d2eab0791___JR_HL_5922,1
610972ab-5241-4d67-834f-60d8258c93d8___JR_HL_7713,1
6120353a-2ee2-46d3-80f1-6535ddfe7aab___JR_HL_8073,1
615f1ae8-e24a-467c-93eb-c4dd352e3f50___JR_HL_7767,1
6189bc8c-6309-4692-8fa2-efe95f3c27d1___JR_HL_7802,1
619b71a3-585f-43dd-b22a-3c2f3fcccfa7___JR_HL_5904,1
61e598a1-aaef-48ef-b2d3-773619d25b21___JR_HL_7910,1
6211ceea-7c65-4051-bf99-6b9df60f0dae___JR_HL_8662,1
62252889-3c0e-46ce-b196-b505e78dc810___JR_HL_7584,1
624219d0-919e-4fd2-9bc7-0550a4d7466a___JR_HL_5867,1
62e8e7b2-77ea-47b5-9148-18e5fc79dbe9___JR_HL_8060,1
62e9114f-1382-48c5-a829-ac7527e5f10f___JR_HL_7993,1
63109480-7b83-4d2f-89e2-96a3307137b2___JR_HL_5976,1
634425ba-0f38-4bdc-a19e-3710c32072fc___JR_HL_7702,1
6363ccfb-72d7-4b33-8188-f58cb15cf6cc___JR_HL_7890,1
636b11a4-ccc6-496a-923e-72f6332a91b1___JR_HL_8405,1
63861ca7-0af3-45f9-8c8e-346ee5934338___JR_HL_7693,1
639dec07-c685-42bd-8be0-f4c31eefc26a___JR_HL_8420,1
63f6ad32-28e1-459f-a8ab-100f52fc5a2c___JR_HL_7878,1
64198e06-2fa0-4b31-87bb-a78723959f8d___JR_HL_5989,1
642b5af2-4c78-4fa9-ba88-e9e60b505416___JR_HL_8743,1
64515548-7446-4e85-b562-ec1f01acab15___JR_HL_5967,1
647d9500-2864-4b98-bbd2-b4ac4b42abbf___JR_HL_7917,1
64cb0648-5140-4812-90bf-467ea19f8957___JR_HL_5921,1
64feac49-35be-4fc1-8921-b1dbf9299a68___JR_HL_7776,1
6506ee29-4743-4023-a584-17c40b4e45a0___JR_HL_7827,1
650a5f9b-7a57-46fd-a18a-844bb03bdf80___JR_HL_6013,1
6526a25c-f7ee-42ac-8a8a-d24a0a067218___JR_HL_8161,1
65561d5c-c914-4cd0-90c5-e5bf47c8855b___JR_HL_8371,1
6595020a-7ea0-44e9-93e0-105d994c6505___JR_HL_7852,1
65a980aa-10ce-481d-bf3d-bded4601422f___JR_HL_8412,1
65b2d5c2-a737-43cf-b83f-dfa749c1d143___JR_HL_5862,1
65b444c4-e03b-49e2-8ea6-ee3135be368e___JR_HL_8088,1
65cb29a7-d70b-4e0d-a6c6-812a28232243___JR_HL_8879,1
664d7802-d1ee-4095-ac6a-61bd3e2f1c13___JR_HL_8666,1
665d65b1-d8a4-4c2d-b65f-3410104e4b2e___JR_HL_5934,1
666a5ac6-7394-4465-9e93-7bc29e04ed3b___JR_HL_8134,1
667509c5-152d-4db9-b56b-bd1469c9e3a0___JR_HL_8090,1
66b13c76-6f77-49c1-b286-717d26dc7fbc___JR_HL_7873,1
66df6879-50e4-4aba-8088-7f038a9b7ad1___JR_HL_8831,1
67218684-e145-42b2-97ed-830aedfee5f9___JR_HL_8359,1
673a3d34-3bf8-4b65-a5e4-bf1f02a32961___JR_HL_7646,1
674a896b-ff59-42df-8ffb-1f422c2084aa___JR_HL_8089,1
67ebe56c-ee66-4efe-9582-e3cafe8d83ab___JR_HL_8511,1
681d3ccb-7653-4f08-a483-f80e3d7724df___JR_HL_8688,1
6833d4e3-96e0-48d1-895a-077fd13da395___JR_HL_8635,1
683ad8ea-9475-4351-b419-3b2bf6cdc026___JR_HL_8363,1
68400266-7c53-4634-9c25-df95c062e201___JR_HL_7716,1
6866313e-f753-4153-a4a2-2a549a15aa81___JR_HL_8225,1
686e90a1-44b4-4713-8073-2fe867b5884a___JR_HL_7929,1
68a8b022-1f2d-4546-957f-a69aa11f0e39___JR_HL_8122,1
68b76639-b167-41e6-919b-06d15b84fbbd___JR_HL_6002,1
68ba455a-8f01-4433-96aa-32d8acb1a48d___JR_HL_7562,1
68bf32ff-b8b9-4412-a83e-a21ba49fe025___JR_HL_8771,1
68c3951b-fb90-4181-9a12-441b47698db3___JR_HL_5998,1
69338d8a-c618-41d4-b4ac-217feb224d71___JR_HL_8878,1
69ea4d8d-9281-4191-8848-28e47c717620___JR_HL_8236,1
6a140ba2-7c14-4a2b-b822-e5b80302e61e___JR_HL_8605,1
6a3603ae-fc95-48ee-968f-2afcca4a1a6a___JR_HL_7979,1
6a6a7f87-4efb-43c7-ae36-1f9db31246f2___JR_HL_7703,1
6ab630ac-c705-4aa8-82ec-1b618cc400f4___JR_HL_8257,1
6af0dc26-87c3-4eef-be98-8c6741a8f94d___JR_HL_8735,1
6b0af08c-3f98-4077-94ab-5a35527fbf08___JR_HL_7589,1
6b3bf816-2c6b-4a71-93a3-9815bea001a6___JR_HL_7935,1
6bc90016-1508-43ff-8b1e-c2013f236337___JR_HL_8645,1
6bd5ef2c-da52-4962-b933-528eaa9afa6c___JR_HL_7757,1
6bdaca26-3c7d-48ea-87d1-2b99b9736f1b___JR_HL_5997,1
6bdcf245-2e3f-4732-bcef-73e7eecd4c31___JR_HL_8563,1
6beaecfa-1194-470b-9004-fe2eaf8df406___JR_HL_5923,1
6c0c92fd-591b-4ecf-90b0-0eec3513dce3___JR_HL_8788,1
6c88680c-ed4b-45ba-a8d0-90d6ee26d618___JR_HL_7925,1
6c8c4568-cedf-4f9a-8441-54fef4ea301a___JR_HL_8148,1
6c8f7323-5d71-44d3-8d30-825f91de854a___JR_HL_7577,1
6ca296db-0f5c-4002-bbb9-ef4a4d60aea7___JR_HL_5847,1
6ce25a21-b7c3-4351-93c3-db7a3246a421___JR_HL_7743,1
6cee02dc-372c-4a96-a68e-900cbdc00d12___JR_HL_8736,1
6d4e398b-a925-4397-9f38-39efef5a2916___JR_HL_8240,1
6d6030a6-2370-449b-b9d4-92ac1630513f___JR_HL_8418,1
6de912b6-f7e5-4980-be35-63ba2564d5d3___JR_HL_8059,1
6e10aa60-1874-41a2-99c6-72359d113d77___JR_HL_8740,1
6e418c92-e6e2-46c9-b1fb-96f3e87c2bb2___JR_HL_8616,1
6e9949e7-6036-4db1-a3a7-e9b78097146f___JR_HL_5964,1
6ec06fd0-c4c6-4c8d-88f7-b2ff9a2b87c1___JR_HL_8521,1
6ede0514-f306-48fd-ba90-efb0ac8f28dd___JR_HL_8195,1
6efaa51e-89fd-46f6-9db7-82d11f76c00b___JR_HL_6006,1
6f13ae9f-a9e0-46e3-8e5a-445c4f16898a___JR_HL_8283,1
6f4a6979-a431-409f-9211-cc7a4c643a12___JR_HL_8121,1
6f566315-ae34-49ad-b00a-be421af17746___JR_HL_8746,1
6f684b6b-ffdd-4f97-9180-8870007e633e___JR_HL_5878,1
6f7d1500-e5d4-4aa0-b066-6a7423e8e289___JR_HL_5816,1
6f8e8792-687d-48b3-8ca7-40a8edf94e67___JR_HL_8024,1
6ff92031-6a52-47ba-91d0-3df19f11104c___JR_HL_7774,1
705ed2b5-efe8-48eb-8f95-3274d0841027___JR_HL_8368,1
707da75e-4924-4033-b141-e8a391f39741___JR_HL_5853,1
7087d135-b565-492a-9fc3-431fe2f63850___JR_HL_8144,1
7091bed6-6885-4ab2-8ee4-fa67a8b2f895___JR_HL_7798,1
70ca0253-15fc-4525-8a78-65c813bd2992___JR_HL_7807,1
7100698f-5430-4fed-ba4f-391d6b5956d8___JR_HL_8454,1
710225f8-f924-428c-a7f0-a0e1169318fe___JR_HL_7985,1
71711626-a835-43fe-941d-36f314205074___JR_HL_8679,1
71c6e89b-d7df-4ae7-87ff-d58fcef032a8___JR_HL_5836,1
71e8540f-309c-4022-97c7-7ce276abb2ac___JR_HL_7877,1
721628fb-84f1-409f-b03d-f527a8b90ac6___JR_HL_8417,1
7267607f-acf4-40fb-b691-e46ade9b87c9___JR_HL_8758,1
7277c061-6c40-4c75-8af3-32bd4a284dc5___JR_HL_8728,1
728ff40b-fbff-4910-b345-4c9a47d7a712___JR_HL_8759,1
7298eb6a-8db7-40dc-9256-aca7772c02af___JR_HL_8739,1
72b1e87b-ab61-4b99-ae3b-3187d5197487___JR_HL_8485,1
72c50697-b546-4737-a9bc-e14d1d6f71cd___JR_HL_8575,1
733c8247-142b-4d35-8f0c-05bc74de95fe___JR_HL_8432,1
735e7dff-5438-4c3f-be1a-129882228f64___JR_HL_8336,1
7396426f-841d-48c1-ab42-7b2578d098ee___JR_HL_8271,1
73ac9ebe-2f3f-455e-8ae7-750b3be4a7f6___JR_HL_8532,1
73ccb724-a75e-4057-aaef-3f83bafcf291___JR_HL_5979,1
73f7dbd3-1754-42a6-9a75-aec173402a21___JR_HL_7578,1
74757941-c844-4b45-9eb5-b8cf04cb779d___JR_HL_5842,1
74ad59a4-c592-4d21-b066-a088e5bad84d___JR_HL_7777,1
7503d4d1-fa90-458d-8833-0550b8ce5f07___JR_HL_8694,1
75306d8b-d8f7-440a-9084-7f1dc02fe794___JR_HL_8552,1
7541f271-f44a-4c7c-9602-b64149e9fa2a___JR_HL_7571,1
75d2a180-5d61-422a-9e63-4a061a2c8f65___JR_HL_8683,1
7638357e-5dd1-4991-9301-b5a977ac1ded___JR_HL_8295,1
763f79d6-2b20-479c-9237-8b69c60482fe___JR_HL_5968,1
765e13bf-860c-49d8-8f5a-1ea1847a4dc5___JR_HL_7664,1
76709325-888a-4972-b171-b78e3fb2bfe5___JR_HL_8036,1
767e7fa6-726c-4621-aa4a-6024824a1528___JR_HL_8519,1
76d235a2-a493-41f8-b1a6-f0d610773c2b___JR_HL_7741,1
76e4d75f-363a-403d-a3fe-f09519aa0351___JR_HL_7906,1
77258bf8-fd4e-4e5f-ae6c-9efbaa6b343e___JR_HL_8115,1
77ad521e-4c00-4195-a0b0-fa6f1d10f023___JR_HL_8129,1
77d77a2e-d24f-42d4-8d37-f36e6571b4f3___JR_HL_8632,1
77e54e8d-590d-4f33-9993-838b7a3882b3___JR_HL_8646,1
77f29636-f395-4e5e-857e-e76b263f4887___JR_HL_8622,1
7810b691-de4a-4b08-b59a-56fce143b578___JR_HL_5808,1
78b80c38-32da-4a77-bbde-8ff9e5bfd47d___JR_HL_8094,1
78d6d5a4-9e5b-424d-890b-1893a4c4fba4___JR_HL_7930,1
78f06e4b-4bfa-4b29-bdbd-56fde223ff4e___JR_HL_7976,1
790190eb-abc0-4fbf-9a49-a3ae0c09cb09___JR_HL_7663,1
79052190-9b72-4a0c-ae70-ac468d89b3fb___JR_HL_8150,1
798a2172-62e6-4fbe-9dd2-a989294ab501___JR_HL_7845,1
79b1f325-0bdf-45b4-a38f-4132ddf70f6d___JR_HL_8357,1
79fb9f7d-f4e1-4e0e-9968-b2e3ab9f8953___JR_HL_8409,1
7a05e52e-b4a2-4441-a356-640c1bffca68___JR_HL_7784,1
7a09e4c9-bc66-4d7d-aee6-20181672ff28___JR_HL_7699,1
7a44481e-a02a-4174-9927-b2ded2888da9___JR_HL_7966,1
7a4be7ca-f56e-483e-b4e3-cf5ed0759a42___JR_HL_8078,1
7a6e3db8-ff01-4fb8-888c-0bda136900c6___JR_HL_8835,1
7ace1bb9-5005-4a1b-a207-7d55e65c6652___JR_HL_7875,1
7aea3352-7adf-4aa2-af64-3bf1f971ae35___JR_HL_8883,1
7b3b16d2-e0d2-4c91-acc1-3778b3b99ea9___JR_HL_8095,1
7b6f5f09-cea5-4b1c-91c7-18207527c837___JR_HL_8652,1
7b8ed1cd-a4ed-4808-9c0b-f788103099f0___JR_HL_8494,1
7ba402d0-65f1-4baf-b3b1-c32700159770___JR_HL_8118,1
7bb213e0-2c58-43dc-9fb2-7c90474887eb___JR_HL_8689,1
7c36055a-505d-4fd3-9b2f-d165f1324a92___JR_HL_8265,1
7c482062-5c2b-423e-a244-9aca359f1131___JR_HL_8895,1
7c6366da-565f-4314-b58d-a5665b6f15af___JR_HL_8112,1
7c8b6274-abca-4531-a84d-5bd56c859ccc___JR_HL_8794,1
7c95b0e8-b8df-4312-aca8-51d4731e7c1e___JR_HL_8899,1
7cad85ff-b760-4440-b81e-e25fec79afbd___JR_HL_7709,1
7cb1f036-bf36-4271-a765-86e575664f3c___JR_HL_8075,1
7cf9831d-709b-4283-9ac1-70e601d5d740___JR_HL_7742,1
7d2663b8-9779-4665-8a3d-055fd046979d___JR_HL_7999,1
7d2d2203-b16e-4c88-9a96-0ff8e48358c3___JR_HL_7627,1
7d949066-dd95-4be3-bde3-7ba0f410e771___JR_HL_8226,1
7da6a94b-14ac-4fd8-9a26-33be1c09d411___JR_HL_8789,1
7da94264-f28b-4db8-8476-6fb2a0961e39___JR_HL_8427,1
7dbe2d75-e326-40fb-a754-0e04ba468883___JR_HL_8320,1
7dfaee93-0cc9-4173-9622-cc3e877474c6___JR_HL_8447,1
7e0a7a50-371a-40f5-9d0a-4402c4ab6e93___JR_HL_7936,1
7e48d50d-d877-4b5d-9aad-6a451e0ba067___JR_HL_8103,1
7ec579ba-10b2-473e-825f-8a4254d98ded___JR_HL_7901,1
7ed4a087-3cef-4012-8450-18c0487362da___JR_HL_8434,1
7ef3d9a6-605d-400e-a87c-fcb8877d333b___JR_HL_8779,1
7f334096-8aa3-48d9-a460-a3406a66da97___JR_HL_8490,1
7f972870-1c00-4e0c-bc1e-53cd97acb2d5___JR_HL_7700,1
7fddbc3d-a9aa-4fb8-8dd6-321891a00c75___JR_HL_5969,1
7ff5acb3-8ef2-41f4-a7cf-795192bf4d37___JR_HL_8332,1
80028075-e32c-4a70-9473-f3b031f63ef8___JR_HL_7843,1
8005d2e1-d9db-4671-9d00-4fc6e12704fe___JR_HL_8327,1
800754f1-f625-4a1e-9302-a7db5b5869a8___JR_HL_7895,1
8033076c-4792-4864-b18f-16f15563d7bf___JR_HL_5991,1
80351989-5dc7-487b-abcc-3a561ec6e5d8___JR_HL_8774,1
80ba68a5-6096-4605-b4b7-e0f9c5bac0db___JR_HL_8143,1
8107009b-3754-4598-902a-5f895dd303cb___JR_HL_5932,1
810c0ae8-3d0e-4445-a1d7-f1b31cbc56b9___JR_HL_8291,1
8132d8e7-0e12-4509-8a2a-e61540e0f2cf___JR_HL_8244,1
81b24c43-b33a-4271-bd32-9457982b02ee___JR_HL_7965,1
820f4a6b-ac2d-4666-b5e8-91b172d927a1___JR_HL_5902,1
826b3128-7265-4218-8eb1-887aa4a53b83___JR_HL_7916,1
828383ff-b79a-4c9d-9b24-87b8e6c73bfe___JR_HL_5965,1
82a4db4b-9693-4c90-8ca5-cd8e0bd98601___JR_HL_5918,1
82c9ec16-7e6a-4a08-9d3d-95457b187b0d___JR_HL_8561,1
82ebc085-a804-4b4e-a86b-b495b1e60eb7___JR_HL_5829,1
82ff4b81-612a-4d2b-819e-a45353fa0379___JR_HL_7980,1
83368e06-d46a-4f4b-972a-99b3a8db8963___JR_HL_7705,1
83734876-b617-43cb-8407-8831496ac4cf___JR_HL_8796,1
83825263-0e8f-4e27-a6e2-b432323efe49___JR_HL_7593,1
83ad5dd2-dd87-4623-9a9a-e6d4852010fa___JR_HL_8126,1
843ef0a7-5eed-45b5-98b4-4c2fc94084cf___JR_HL_7922,1
8485a59c-2014-49e9-bed5-7581cb9fcd84___JR_HL_8319,1
84a2db83-35aa-48cb-8d75-d8f9e3a5c0b3___JR_HL_8361,1
85012959-e963-4a3d-b211-b875e27c6b30___JR_HL_8559,1
8568ef1d-e8b7-4a15-b0cf-39800013e611___JR_HL_5840,1
858475a8-dc6d-432d-862a-1a982f482c8e___JR_HL_5912,1
85bf3b78-72e9-4e2a-8f7c-b330b36170ab___JR_HL_5981,1
8622ae63-5380-4a2a-b747-8e7d678c8594___JR_HL_8182,1
8665928b-77f2-483b-88eb-c7c08b3a6bde___JR_HL_7938,1
86a0dc7a-8ac2-40c3-af58-2bfa6a6fb0c5___JR_HL_8241,1
86ab8e24-ef8e-41a9-b21a-052380f87f61___JR_HL_5830,1
86aefde1-bd09-43c7-ac2e-b72f737213e3___JR_HL_8507,1
86bf0a52-7986-4391-884a-b4a6f1b1e8e3___JR_HL_5866,1
86e16897-fd51-4b0a-8ab3-ffa9ff146fa4___JR_HL_8386,1
87000a42-0484-45ed-96c1-14b6fa9895e5___JR_HL_7650,1
871be79b-b1f0-42a1-9833-2d8b45cc18d9___JR_HL_8356,1
87483ac6-8115-4d93-82ad-fbcaeca4a688___JR_HL_8211,1
876f9ebc-4a5e-4723-b1d4-d01de732fe1a___JR_HL_7822,1
878a0875-d39e-483e-829a-dc3d7ff5bd7b___JR_HL_8503,1
87917281-a780-4d64-81d2-3fa100c6782d___JR_HL_8685,1
87a97810-bd20-4f2f-8a20-1953664f8576___JR_HL_7602,1
87c36fb4-0ad9-4386-8324-25e21df2a7d4___JR_HL_8547,1
880150d7-bc9d-46bf-a91c-d7fcacbc1e50___JR_HL_5869,1
882f3f71-6ff3-42ce-9aa1-bad47c7b18f3___JR_HL_8615,1
883f2bb3-25d0-4c28-bcf0-f092fdcd4a0d___JR_HL_7685,1
885b1f2e-0a3e-4fe1-88b0-7e20b229bf00___JR_HL_5828,1
88b832b8-5c4c-4c27-912b-7ea91db50fb0___JR_HL_8158,1
88bf85cd-2b1a-46e1-a809-9a1180dfe571___JR_HL_8617,1
88e440d8-6cea-4146-98d9-29c0ade1b88f___JR_HL_7927,1
890ec9d5-8497-4984-b149-b29bc683b838___JR_HL_7615,1
8957c413-e9c6-4f8e-a889-43980e565fe2___JR_HL_5950,1
89746044-25ed-4cea-8c29-82b26b20d8ae___JR_HL_5837,1
8984c4c8-d358-405f-909d-f0d7351e44a7___JR_HL_8677,1
89af662a-f923-49c8-b99a-9cdfa4a8ba32___JR_HL_7790,1
89c4dbbc-4d4c-4074-9eaa-c4f8beafeb14___JR_HL_7796,1
89f02e71-8eef-4356-8ca1-a72eadc9afb3___JR_HL_8520,1
8a2881b1-f331-442d-9c3b-95695b020909___JR_HL_8557,1
8a3c1599-aee5-477c-b693-e1ccd68343c4___JR_HL_8644,1
8a5290cd-4306-4c63-bdd6-3249f7b4c38d___JR_HL_7834,1
8a5ccd09-d957-4522-ae9e-54a101e569e8___JR_HL_8543,1
8a711858-3c85-4e73-a881-2fe3e503326e___JR_HL_8528,1
8a74cfbd-1444-4cbe-be09-2554ee4b7032___JR_HL_8074,1
8a7ffaaf-90b2-4b24-b381-73ddef49bf80___JR_HL_8639,1
8a8f2d8c-5031-42e9-806d-6686c0f46cf7___JR_HL_7761,1
8acf0350-5233-4fdd-ae77-34d78943cc9a___JR_HL_8237,1
8ad15a2e-9a13-4a7d-ad6e-8c196d65e81c___JR_HL_8194,1
8b0c55d7-2d4b-447f-a788-05f18b781b86___JR_HL_8064,1
8b18cc78-f251-4249-a787-52d80a008df2___JR_HL_8322,1
8b1bc870-8cff-476f-b8cb-e17ab5e1e2d7___JR_HL_8845,1
8b84f872-8128-48a9-8e86-b166294a67f4___JR_HL_7760,1
8ba4d183-e33e-4333-b839-2626bd0f450b___JR_HL_8049,1
8ba97ec7-5e91-4850-8e87-fe0aaa18aaaf___JR_HL_8058,1
8bd3098b-4e5d-49d5-be7e-f32da29c75f0___JR_HL_8125,1
8bd3df6b-9344-49ee-8597-776ba6b54317___JR_HL_8404,1
8bfac003-63b0-4c5a-a4b6-09ba08e90b6a___JR_HL_8282,1
8c0a54ed-b09f-4be8-9dd1-03819b128db4___JR_HL_8497,1
8c58fb10-b940-4cef-9fe5-34ea5cb9eb07___JR_HL_7659,1
8cb1c98b-4643-4324-b793-d7c3c568449c___JR_HL_7748,1
8d872449-2a19-4a79-b31c-fa08b2688558___JR_HL_7945,1
8d9192a6-0211-4f07-8b51-5c99e7217f56___JR_HL_7944,1
8d95c591-6d4a-4c70-a188-e52c354c7423___JR_HL_7990,1
8da449fa-7fa0-4be4-80d0-e86713eb8e7a___JR_HL_8198,1
8dbc7b65-24aa-47cf-99c6-dd014e8e60f6___JR_HL_8219,1
8de02bb2-f5ca-478b-b6c6-b488c329da35___JR_HL_7942,1
8de81983-7026-47e2-a972-854af986bfc0___JR_HL_5879,1
8df9ced4-88b2-496e-8988-b82f7e94c103___JR_HL_7671,1
8dfad1c7-cec1-4d8d-99c6-e7504965b1f8___JR_HL_8642,1
8e57033c-b244-409e-8249-f555690fe7de___JR_HL_7954,1
8e68dd51-f132-4aed-ad05-1ae0d743d984___JR_HL_8623,1
8e6e9efb-4150-491b-a60e-bee4024d6791___JR_HL_5919,1
8e72a5ec-554d-4e13-a8ff-19f9177037eb___JR_HL_5896,1
8e850563-1fd4-4559-82de-f95dffd1f159___JR_HL_6004,1
8e8ad705-85d5-407a-b439-1464cb166e34___JR_HL_7924,1
8eedd5d7-c85b-4f55-b7f8-48cfbd80f2f6___JR_HL_7674,1
8f22c1c0-6cbe-4fa3-9fe1-2752685622d1___JR_HL_7570,1
8fb8b9da-da17-44e5-8ce6-05c47cd356f4___JR_HL_8087,1
8fb9b07b-4ffb-4b5b-b402-4a830a8f05e7___JR_HL_8449,1
8fc0b784-cf68-4d0c-8634-1d51e9102c18___JR_HL_8823,1
8fc82b12-a4a6-4baa-8ba9-76db09c2915f___JR_HL_7876,1
8fef0301-cadf-46db-893e-3ae309faf40b___JR_HL_8050,1
9033b45d-677a-42ae-b48b-5101ed8b9b7a___JR_HL_8306,1
903ae120-a280-4a1d-bd29-eded8a5cc901___JR_HL_7963,1
90b246e8-9cf6-440f-a867-3c32a697f284___JR_HL_8041,1
90c55e48-17d8-48fd-bf59-2ef16bf624a4___JR_HL_8453,1
90e48fa5-fa6d-4408-84db-cc5a53315b1f___JR_HL_7902,1
90e840e0-3b8c-4100-8340-ef0ed67e5972___JR_HL_8367,1
910095f7-8a83-4aa3-96e2-b0dc0886fd0d___JR_HL_5994,1
91310cb0-97cf-4d2d-88c2-c4ea77de4442___JR_HL_5947,1
9178dc46-0a7b-460a-9f22-094275a54b5e___JR_HL_5861,1
91cb4421-e15b-4125-a854-d1d2c65b1267___JR_HL_5936,1
921b966f-3d23-4036-bfbb-cba500aeca08___JR_HL_8523,1
924def88-3dbe-4450-9132-87ae43630f59___JR_HL_8324,1
92688273-9135-48c4-82b1-f4e0a32fafe1___JR_HL_5848,1
927fa6d6-6d56-4035-af12-a915a50d86a2___JR_HL_8445,1
92885a8f-715f-44f9-a124-f90b4f456b01___JR_HL_7588,1
933e660d-55cf-4383-992d-48612e53bbd8___JR_HL_7624,1
93871bd6-a65b-4a43-9a06-c8f9092fef90___JR_HL_8881,1
9395cf41-c7f6-4b44-81f1-bf9f58fa1ca6___JR_HL_8846,1
939d5042-a50f-4c4e-9f07-74437d88cd85___JR_HL_7883,1
939d6e91-0bd9-4b1a-a608-5b2bfbd94258___JR_HL_7600,1
9439a69a-66c9-48cc-8030-7ac35a92e2a2___JR_HL_8577,1
94554db5-6be3-4de7-955a-57c02cf3fb78___JR_HL_8175,1
94a7acd4-cd80-4d84-a837-0702cb946d52___JR_HL_8795,1
95568ba3-79c0-462c-9416-c65610d1f737___JR_HL_8482,1
95944721-a036-4912-b2ac-28b0014a029b___JR_HL_5807,1
95a9e556-6a4e-460b-9149-9d9d8de4ffa5___JR_HL_8015,1
95b8e371-2865-4596-855d-8ab2e50936e3___JR_HL_8039,1
95c1d651-27ca-49cd-95f9-fa7a42a14d49___JR_HL_8221,1
95c8741a-b5a8-4e49-baad-2015bcaf5c3f___JR_HL_5811,1
95e9a8bc-0e29-4afc-b563-9940a633bab5___JR_HL_7933,1
960bf6d1-8b62-42d4-adad-76780adf8637___JR_HL_8022,1
961610a9-e440-4e41-960f-386f1c7cf1ec___JR_HL_8488,1
964b9fb3-8919-4a08-967d-ae652d1d4bd7___JR_HL_8285,1
967bda4f-47e2-4182-8d6b-3cc5cb613166___JR_HL_8614,1
96922028-c5d6-4053-9b0d-90b64a00e5aa___JR_HL_8057,1
96979966-db63-4757-9ed3-a9a37ecf5dbf___JR_HL_8278,1
